"","Season1","Season2","Season3","Season4","quarter","week_num","Pre_weaning_mortality","MYCOatPlacement","PRRSatPlacement","avg_parity_at_farrow3","Lactation_days3","LateralCoronavirus","LateralPRRS","LateralEnteric","OtherHealthIssue","mortality_60days"
"619",0,0,0,1,4,51,0.138987,1,1,4.7,15.8,0,0,0,0,9.69465648854962
"620",0,0,0,1,4,51,0.335299,1,1,4,27.7,0,0,0,0,10.003985651654
"621",0,0,0,1,4,45,0.13026,1,0,4.5,21.8,0,1,1,0,9.15477964658293
"622",0,0,0,1,4,45,0.15785,1,0,4.59648117839607,16.9894435351882,0,0,0,0,1.26069338135975
"623",0,0,0,1,4,47,0.182536,0,1,3.3,20.1,0,0,0,0,1.37231503579952
"624",0,0,0,1,4,48,0.120233,1,0,3.43804540725782,16.6240866532036,0,0,0,0,1.73583920647351
"625",0,0,0,1,4,48,0.112015,0,0,4.16988474408229,16.3758954021564,0,0,0,0,3.44076655052265
"626",0,0,0,1,4,49,0.126324,1,0,4.04980098559515,16.7516584533738,0,0,0,0,3.64543361473523
"627",0,0,0,1,4,49,0.136723,0,1,5.4,20.9,0,0,0,0,0.977068793619143
"628",0,0,0,1,4,51,0.115895,1,0,4.35072547881602,16.4970980847359,0,0,0,0,2.36875800256082
"629",0,0,0,1,4,52,0.132462,1,1,3.63101895289923,19.0955338712704,0,0,0,0,1.56603773584906
"630",1,0,0,0,1,1,0.126046,0,1,3.3,22.6,0,0,0,0,1.83823529411765
"631",1,0,0,0,1,1,0.126467,1,0,3.3736929819147,17.6163878772915,1,0,0,0,2.82820561819224
"632",0,0,0,1,4,47,0.216811,1,1,4.9,22.4,1,0,1,0,8.96428571428572
"633",0,0,0,1,4,49,0.185862,1,1,4.41023089556565,17.542024925128,1,0,0,0,11.8907642708136
"634",0,0,0,1,4,50,0.216029,1,1,4.8,19.7,0,0,0,0,16.6300366300366
"635",0,0,0,1,4,50,0.15,1,1,4.05748806862804,17.5638917416782,0,0,0,0,2.00558517390201
"636",1,0,0,0,1,1,0.124771,0,1,3.5,17.2,0,0,0,0,2.3265306122449
"637",0,0,0,1,4,49,0.127715,0,0,3.8,16.6,0,1,0,0,5.50701077016867
"638",0,0,0,1,4,49,0.104306,1,1,3.5,17.9,0,0,0,0,6.05383947401067
"639",0,0,0,1,4,51,0.115895,1,0,4.35072547881602,16.4970980847359,0,0,0,0,1.73787110789283
"640",0,0,0,1,4,51,0.335299,1,1,4,27.7,1,0,0,0,9.89304812834225
"641",1,0,0,0,1,1,0.153806,0,1,2.8,18.6,0,0,1,0,4.66461063993832
"642",0,0,0,1,4,48,0.124763,1,0,4.20068259385666,16.0532423208191,0,0,0,0,3.12261995430312
"643",0,0,0,1,4,50,0.15,1,1,4.05748806862804,17.5638917416782,0,0,0,0,1.62008910490077
"644",0,0,0,1,4,51,0.14965,0,1,3.3,17,0,0,0,0,6.7345666181667
"645",0,0,0,1,4,52,9.116541,0,0,3.97902341803687,16.5674140508221,0,0,0,0,2.10948621716061
"646",0,0,0,1,4,49,0.185862,1,1,4.41023089556565,17.542024925128,1,0,0,0,11.2515802781289
"647",0,0,0,1,4,50,0.186154,1,1,3.75186272296229,18.5056446150373,0,0,0,0,8.09932699002089
"648",1,0,0,0,1,1,0.165959,1,1,4.60192837465565,20.1928374655647,0,0,1,0,5.79477782867613
"649",0,0,0,1,4,50,0.216029,1,1,4.8,19.7,0,0,0,0,17.010989010989
"650",0,0,0,1,4,51,0.132142,0,0,4,17.6,0,0,0,0,2.56410256410256
"651",0,0,0,1,4,52,0.132462,1,1,3.63101895289923,19.0955338712704,0,0,0,0,1.15995115995116
"652",1,0,0,0,1,1,0.204286,1,1,4.73040162078417,20.7913359551901,0,0,0,0,4.19811320754717
"653",1,0,0,0,1,1,0.153806,0,1,2.8,18.6,0,0,1,0,4.6801872074883
"654",0,0,0,1,4,50,0.117822,1,1,4.94466585929759,18.6786634371904,0,0,0,0,2.4519549370444
"655",0,0,0,1,4,51,0.115895,1,0,4.35072547881602,16.4970980847359,0,1,0,0,0.778065950351982
"656",0,0,0,1,4,51,0.270018,1,1,3.9,18.4,0,0,1,0,14.8067104303428
"657",0,0,0,1,4,51,0.123447,1,1,3.4,17.5,0,0,0,0,4.38639724001971
"658",0,0,0,1,4,52,0.1428,1,1,4.6650382186773,19.831959676526,1,0,0,0,6.34057971014493
"659",1,0,0,0,1,2,0.117627,1,0,4.09458554833629,15.7527072258319,0,0,0,0,1.48237179487179
"660",0,0,0,1,4,51,0.172131,0,1,2.9,18.8,0,0,0,0,10.2627442173815
"661",0,0,0,1,4,52,0.171652,1,1,3.26068891280947,18.8994725511302,0,0,0,0,10.8913091798177
"662",0,0,0,1,4,52,0.137668,1,1,3.5,18.5,1,0,0,0,2.1310181531176
"663",0,0,0,1,4,52,0.125672,1,1,3.5,20.4,0,0,0,0,17.7955405973917
"664",1,0,0,0,1,1,0.141288,1,0,4.3346183061147,17.6346183061147,0,1,0,0,1.89134808853119
"665",1,0,0,0,1,2,0.114232,0,0,5,18,0,0,0,0,1.07355864811133
"666",0,0,0,1,4,50,0.137127,1,0,4.5,19.4,0,0,1,0,5.14025148542214
"667",0,0,0,1,4,51,0.13376,1,0,3.51934634922578,18.2903666075035,1,0,0,0,2.40609544178586
"668",0,0,0,1,4,52,0.125672,1,1,3.5,20.4,0,0,0,0,13.6363636363636
"669",1,0,0,0,1,1,0.13386,0,0,4.3548934528975,16.8111850351943,0,0,0,0,1.48698884758364
"670",1,0,0,0,1,2,0.114232,0,0,5,18,0,0,0,0,1.20772946859903
"671",0,0,0,1,4,51,0.172131,0,1,2.9,18.8,0,0,0,0,10.502386906115
"672",1,0,0,0,1,1,0.126046,0,1,3.3,22.6,0,0,0,0,1.8111753371869
"673",0,0,0,1,4,50,0.165686,0,1,4.2,17.9,0,0,1,0,11.7190866006032
"674",1,0,0,0,1,1,0.13386,0,0,4.3548934528975,16.8111850351943,0,0,0,0,1.56093656193716
"675",1,0,0,0,1,1,0.17993,1,1,4.3,15.8,0,0,0,0,8.39431769263883
"676",0,0,0,1,4,51,0.14965,0,1,3.3,17,0,0,0,0,7.02868403766148
"677",1,0,0,0,1,1,0.126467,1,0,3.3736929819147,17.6163878772915,0,0,0,0,4.83736447039199
"678",1,0,0,0,1,1,0.195214,1,1,4.1,19.7,0,0,0,0,15.8467360454115
"679",1,0,0,0,1,1,0.133736,1,1,3.7,19.3,0,0,1,0,10.0069332100763
"680",1,0,0,0,1,1,0.126607,0,1,4.6,18.3,1,0,0,0,18.5005701254276
"681",1,0,0,0,1,3,0.132204,1,1,3.8,18.7,0,0,0,0,1.18657937806874
"682",0,0,0,1,4,52,0.171652,1,1,3.26068891280947,18.8994725511302,0,0,0,0,11.0121087502856
"683",0,0,0,1,4,52,0.1428,1,1,4.6650382186773,19.831959676526,1,0,0,0,6.6605208573404
"684",1,0,0,0,1,2,0.117627,1,0,4.09458554833629,15.7527072258319,0,0,0,0,1.41471301535974
"685",1,0,0,0,1,2,0.135029,1,1,3.24987017982498,17.5502740648139,0,0,0,0,7.07269155206287
"686",1,0,0,0,1,2,0.36,0,1,3.7,21.5,0,0,0,0,10.4638218923933
"687",1,0,0,0,1,2,0.105751,0,1,4.4,16,0,0,0,0,3.15013404825737
"688",0,0,0,1,4,49,0.221956,0,1,3,23,0,0,0,0,5.07416081186573
"689",0,0,0,1,4,50,0.168773,1,1,4.584284164859,23.2988286334056,0,0,0,0,2.5
"690",0,0,0,1,4,50,0.15,1,1,4.05748806862804,17.5638917416782,0,0,0,0,2.72439795670153
"691",1,0,0,0,1,2,0.170238,1,1,2.87662268188302,20.3012303851641,0,0,0,0,15.2511415525114
"692",1,0,0,0,1,2,0.199056,1,1,4.8,18.1,0,0,0,0,2.92421746293245
"693",1,0,0,0,1,3,0.155016,1,1,4.67162522202487,19.5880994671403,1,0,0,0,22.3280738314975
"694",1,0,0,0,1,4,0.118754,0,0,4.7,16.9,0,0,0,0,2.099533437014
"695",0,0,0,1,4,49,0.135405,1,1,3.46538337107732,19.5343901649951,0,0,0,0,1.530728809687
"696",0,0,0,1,4,50,0.168773,1,1,4.584284164859,23.2988286334056,1,0,0,0,3.37958818263205
"697",0,0,0,1,4,52,0.117456,0,1,5.9,19.6,0,0,0,0,3.41592494587443
"698",1,0,0,0,1,2,0.127729,1,1,4.86479362943024,20.8131673396142,1,0,1,0,16.7309812568908
"699",1,0,0,0,1,3,0.163273,0,1,4.26669236700077,20.4619892058597,0,0,0,0,3.37078651685393
"700",1,0,0,0,1,3,0.104289,1,1,4.5,22.8,1,0,0,0,6.45438898450947
"701",1,0,0,0,1,4,0.167397,1,1,5.4,19.3,0,0,0,0,3.44677137870855
"702",0,0,0,1,4,52,0.137668,1,1,3.5,18.5,1,0,0,0,2.22664015904573
"703",1,0,0,0,1,1,0.204162,1,1,4.4,19.3,0,0,0,0,17.9827471798275
"704",1,0,0,0,1,2,0.208627,1,1,4.7,18.1,0,0,0,0,22.4913494809689
"705",1,0,0,0,1,2,0.118215,1,0,4.2,18.5,0,1,1,0,5.54803788903924
"706",1,0,0,0,1,2,0.528652,1,1,3.9,17.1,1,0,1,0,21.0387032748925
"707",1,0,0,0,1,1,0.161252,1,1,3.94323172730252,18.307866273353,0,0,0,0,2.72517321016166
"708",1,0,0,0,1,2,0.142887,0,0,3.8,17.2,0,0,0,0,3.90176727105807
"709",1,0,0,0,1,3,0.15645,0,1,3.3,23.1,0,0,0,0,4.36625688851208
"710",1,0,0,0,1,3,0.148327,1,1,4.2,20,1,1,0,0,9.92125984251969
"711",1,0,0,0,1,4,0.147671,1,1,3.09774233836103,15.9420981842636,0,0,0,0,0.673854447439353
"712",1,0,0,0,1,1,0.124824,1,1,3.9877470110884,19.8722108653906,1,0,1,0,1.56308150353554
"713",1,0,0,0,1,1,0.161252,1,1,3.94323172730252,18.307866273353,0,0,0,0,2.09727800089246
"714",1,0,0,0,1,1,0.126467,1,0,3.3736929819147,17.6163878772915,1,0,0,0,3.04778627869058
"715",1,0,0,0,1,1,0.165959,1,1,4.60192837465565,20.1928374655647,1,0,1,0,6.62944870900209
"716",1,0,0,0,1,1,0.124824,1,1,3.9877470110884,19.8722108653906,0,0,0,0,2.38095238095238
"717",1,0,0,0,1,2,0.210182,0,1,5.4,19.3,0,0,0,0,1.54912352221769
"718",0,0,0,1,4,51,0.184883,1,0,4.17895500725689,16.7714078374456,0,1,0,0,2.76295505751215
"719",1,0,0,0,1,1,0.133736,1,1,3.7,19.3,0,0,1,0,5.0131926121372
"720",1,0,0,0,1,3,0.115029,0,1,4.6,16.3,0,0,0,0,1.66382252559727
"721",1,0,0,0,1,3,0.179819,1,0,4.10156877750143,17.1905873349914,0,0,0,0,3.72318899231081
"722",0,0,0,1,4,51,0.122472,0,1,5.3,17.2,0,0,0,0,2.947932618683
"723",1,0,0,0,1,2,0.127729,1,1,4.86479362943024,20.8131673396142,1,0,1,0,16.8901846452867
"724",1,0,0,0,1,1,0.204162,1,1,4.4,19.3,0,0,0,1,17.933794106948
"725",1,0,0,0,1,4,0.180243,1,1,3.70729086722947,21.8043745203377,0,0,0,0,6.48348999758978
"726",1,0,0,0,1,4,0.13276,1,1,3.55506973237844,20.3195878879256,0,0,0,0,1.8131651556957
"727",0,0,0,1,4,52,0.117456,0,1,5.9,19.6,1,0,0,0,2.61997405966278
"728",0,0,0,1,4,52,0.224937,0,1,3.5,21.3,0,0,0,0,5.16337232755143
"729",1,0,0,0,1,1,0.17993,1,1,4.3,15.8,0,0,0,0,9.69345484672742
"730",1,0,0,0,1,1,0.124824,1,1,3.9877470110884,19.8722108653906,0,0,0,0,1.07833163784334
"731",1,0,0,0,1,2,0.154754,1,0,4.39388814145685,18.4358254852969,0,0,0,0,2.12234706616729
"732",1,0,0,0,1,3,0.150088,1,0,4.48904899135447,16.1746397694525,0,0,0,0,1.46708961141951
"733",1,0,0,0,1,4,0.163714,1,1,3.54974044360547,25.0992449268523,0,0,0,0,1.50980392156863
"734",1,0,0,0,1,3,0.15645,0,1,3.3,23.1,0,0,0,0,4.41295546558704
"735",1,0,0,0,1,2,0.105751,0,1,4.4,16,0,0,0,0,2.9113067027759
"736",1,0,0,0,1,2,0.135029,1,1,3.24987017982498,17.5502740648139,0,0,0,0,7.22725482473415
"737",1,0,0,0,1,4,0.147671,1,1,3.09774233836103,15.9420981842636,0,0,0,0,0.685078141725541
"738",1,0,0,0,1,2,0.142887,0,0,3.8,17.2,0,0,0,0,3.90535263036986
"739",1,0,0,0,1,2,0.208627,1,1,4.7,18.1,0,0,0,0,22.6786330686917
"740",1,0,0,0,1,2,0.176693,1,1,4,20,0,0,0,0,46.1248112732763
"741",1,0,0,0,1,3,0.115029,0,1,4.6,16.3,0,0,0,0,1.86219739292365
"742",1,0,0,0,1,4,0.162458,1,1,4.33694981777404,19.7216989066442,1,0,1,0,3.55086372360845
"743",1,0,0,0,1,4,0.171841,1,1,4.8325475369732,20.7408428777938,0,0,1,0,10.1269101269101
"744",1,0,0,0,1,4,0.13276,1,1,3.55506973237844,20.3195878879256,0,0,0,0,5.20874751491054
"745",1,0,0,0,1,4,0.108186,1,0,4.14562940392306,16.3533993525043,0,1,0,0,3.59767891682785
"746",1,0,0,0,1,3,0.164034,0,1,2.9,18.1,0,0,0,0,3.57671957671958
"747",1,0,0,0,1,5,0.17049,0,1,3.3,15.8,0,0,0,0,2.4251610458507
"748",1,0,0,0,1,1,0.126607,0,1,4.6,18.3,1,0,0,0,18.5235419492346
"749",1,0,0,0,1,3,0.164034,0,1,2.9,18.1,0,0,0,0,3.55912743972445
"750",1,0,0,0,1,4,0.148271,1,0,4.24344703770197,17.2868940754039,0,1,0,0,3.73938976829548
"751",1,0,0,0,1,5,0.155021,1,1,3.3,18.6,0,0,0,0,11.1439425918109
"752",1,0,0,0,1,6,0.101265,1,1,4.4,24.7,0,0,0,0,3.19852941176471
"753",1,0,0,0,1,2,0.170238,1,1,2.87662268188302,20.3012303851641,0,0,0,0,15.3312066053669
"754",1,0,0,0,1,3,0.179819,1,0,4.10156877750143,17.1905873349914,0,0,0,0,4.29497568881686
"755",1,0,0,0,1,4,0.180243,1,1,3.70729086722947,21.8043745203377,0,0,0,0,7.23052889979915
"756",0,0,0,1,4,51,0.132142,0,0,4,17.6,0,0,0,0,2.71195365982096
"757",1,0,0,0,1,2,0.118215,1,0,4.2,18.5,0,1,1,0,5.63516653756778
"758",1,0,0,0,1,4,0.142574,1,0,3.7,15.9,0,0,0,0,2.17474246470813
"759",1,0,0,0,1,6,0.1487,1,1,3.43672071249144,20.0292532541676,0,0,0,0,26.0813008130081
"760",1,0,0,0,1,3,0.150088,1,0,4.48904899135447,16.1746397694525,0,0,0,0,1.60901045856798
"761",1,0,0,0,1,4,0.140862,1,1,3.6,19,0,0,0,0,13.2452830188679
"762",1,0,0,0,1,4,0.118754,0,0,4.7,16.9,0,0,0,0,1.52046783625731
"763",1,0,0,0,1,5,0.155021,1,1,3.3,18.6,0,0,0,0,10.9427609427609
"764",1,0,0,0,1,5,0.113592,0,0,4.4,17.5,0,0,0,0,2.52465483234714
"765",1,0,0,0,1,6,0.205677,0,1,5.9,19.1,1,0,1,0,9.19354838709677
"766",1,0,0,0,1,6,9.936984,0,1,4.2,15,0,0,0,0,1.15216527612237
"767",1,0,0,0,1,3,0.155016,1,1,4.67162522202487,19.5880994671403,1,0,0,0,22.2754050073638
"768",1,0,0,0,1,4,0.163714,1,1,3.54974044360547,25.0992449268523,0,0,0,0,1.47537842498563
"769",1,0,0,0,1,4,0.142574,1,0,3.7,15.9,0,0,0,0,2.37184391736802
"770",1,0,0,0,1,4,0.194546,1,1,5.1,25.1,1,0,0,0,11.6872756282409
"771",1,0,0,0,1,5,0.17049,0,1,3.3,15.8,0,0,0,0,2.5958930647036
"772",1,0,0,0,1,5,0.14942,1,1,3.3,18.6,0,0,1,0,22.0250326919484
"773",1,0,0,0,1,5,0.14942,1,1,3.3,18.6,0,0,1,0,22.0328414051133
"774",1,0,0,0,1,3,0.136722,1,1,3.6,20.9,0,0,1,0,13.8010350776308
"775",1,0,0,0,1,5,0.110236,1,1,3.3,17.7,0,0,0,0,1.18560915780867
"776",1,0,0,0,1,1,0.138617,0,0,3.6,17.4,0,0,0,0,2.74008350730689
"777",1,0,0,0,1,3,0.183144,1,1,4.4,20,0,0,0,0,8.93962848297214
"778",1,0,0,0,1,4,0.171841,1,1,4.8325475369732,20.7408428777938,0,0,1,0,10.4391966453322
"779",1,0,0,0,1,5,0.184263,1,1,4.70212835269845,19.498175697687,1,0,0,0,5.35433070866142
"780",1,0,0,0,1,3,0.181042,1,0,3.45297042008451,17.4028709917972,0,1,0,0,2.90530617457378
"781",1,0,0,0,1,4,0.148497,1,0,4.7,20.9,0,1,1,0,2.50391236306729
"782",1,0,0,0,1,4,0.13728,0,1,3.7,18.7,0,0,0,0,2.76679841897233
"783",1,0,0,0,1,1,0.138617,0,0,3.6,17.4,0,0,0,0,2.58364552383413
"784",1,0,0,0,1,4,0.194546,1,1,5.1,25.1,1,0,0,0,9.30148389431777
"785",1,0,0,0,1,2,0.125587,0,1,3.2,18.2,0,0,0,0,1.99701381112355
"786",1,0,0,0,1,5,0.110236,1,1,3.3,17.7,0,0,0,0,1.12312811980033
"787",1,0,0,0,1,5,0.219274,1,1,3.9026770775237,18.9831195389478,0,0,0,0,9.33774834437086
"788",1,0,0,0,1,6,0.167996,1,1,3.99826227738802,17.6734592552617,0,1,0,0,5.43601359003398
"789",1,0,0,0,1,7,0.150791,0,0,4.1,17,0,0,0,0,2.00462606013878
"790",1,0,0,0,1,4,0.167397,1,1,5.4,19.3,0,0,0,0,3.31803741616661
"791",1,0,0,0,1,5,0.112618,0,0,4.2,19.5,0,1,1,0,1.98019801980198
"792",1,0,0,0,1,6,0.121519,1,0,3.34948078364201,17.0884808906969,1,0,1,0,5.77900084674005
"793",1,0,0,0,1,5,0.113592,0,0,4.4,17.5,0,1,0,0,2.19512195121951
"794",1,0,0,0,1,5,0.112618,0,0,4.2,19.5,0,1,1,0,4.16352201257862
"795",1,0,0,0,1,6,0.101265,1,1,4.4,24.7,0,0,0,0,3.01467671558905
"796",1,0,0,0,1,2,0.36,0,1,3.7,21.5,0,0,0,0,2.87206266318538
"797",1,0,0,0,1,4,0.148497,1,0,4.7,20.9,0,1,1,0,2.50631435787838
"798",1,0,0,0,1,5,0.219274,1,1,3.9026770775237,18.9831195389478,0,0,0,0,3.95
"799",1,0,0,0,1,5,0.184263,1,1,4.70212835269845,19.498175697687,1,0,0,0,5.64622849580944
"800",1,0,0,0,1,5,0.128253,0,0,4.4,18.2,0,0,0,0,5.26753074111
"801",1,0,0,0,1,6,0.121519,1,0,3.34948078364201,17.0884808906969,1,0,1,0,5.83791208791209
"802",1,0,0,0,1,6,0.182624,1,1,4.4,22.6,1,0,0,0,18.8707843880258
"803",1,0,0,0,1,6,0.193343,1,1,3.89620504106485,18.2560086849806,0,0,0,0,4.27435387673956
"804",1,0,0,0,1,6,0.193343,1,1,3.89620504106485,18.2560086849806,0,0,0,0,4.34042553191489
"805",1,0,0,0,1,6,0.123867,1,0,3.5,19.3,0,1,0,0,4.90233626962849
"806",1,0,0,0,1,7,0.150791,0,0,4.1,17,0,0,0,0,2.25330225330225
"807",1,0,0,0,1,3,0.163273,1,1,4.26669236700077,20.4619892058597,0,0,0,0,2.5968992248062
"808",1,0,0,0,1,4,0.108186,1,0,4.14562940392306,16.3533993525043,0,0,0,0,2.86611700039262
"809",1,0,0,0,1,5,0.14507,0,1,4.5,18.3,0,0,1,0,4.43063352044908
"810",1,0,0,0,1,5,0.219274,1,1,3.9026770775237,18.9831195389478,0,0,0,0,6.65745219995393
"811",1,0,0,0,1,6,0.138012,1,1,4.4,24.1,0,0,0,0,6.75916044112416
"812",1,0,0,0,1,6,0.146055,1,1,4.43398422592545,20.9557689861341,1,0,0,0,5.31456113647894
"813",1,0,0,0,1,6,0.163611,1,1,3.58362965121928,18.4927037792675,1,0,0,0,2.85714285714286
"814",1,0,0,0,1,7,0.199076,1,1,5.4,17.6,0,0,0,0,3.13367711225704
"815",1,0,0,0,1,3,0.183144,1,1,4.4,20,0,0,0,0,8.75827170105099
"816",1,0,0,0,1,8,0.120286,1,1,3.7310271168338,20.0889396546609,0,0,0,0,3.73095112979506
"817",1,0,0,0,1,8,0.119252,0,0,4.4,16.9,0,0,0,0,3.14914992272025
"818",1,0,0,0,1,9,0.115487,1,0,4.63615609756098,16.5431024390244,0,0,0,0,1.71042163882259
"819",1,0,0,0,1,5,0.128083,0,0,3.3,19.3,0,0,0,0,2.47252747252747
"820",1,0,0,0,1,5,0.128083,0,0,3.3,19.3,0,0,0,0,3.32936979785969
"821",1,0,0,0,1,6,0.1487,1,1,3.43672071249144,20.0292532541676,0,0,0,0,26.0642135642136
"822",1,0,0,0,1,6,0.140552,0,1,3,16.9,0,0,1,0,14.1773751843269
"823",1,0,0,0,1,7,0.127392,0,1,4.6,18.8,0,0,0,0,2.00561572402728
"824",1,0,0,0,1,4,0.140862,1,1,3.6,19,0,1,0,0,15.8666178087211
"825",1,0,0,0,1,4,0.13728,0,1,3.7,18.7,0,0,0,0,3.42369861270205
"826",1,0,0,0,1,6,0.158546,1,1,3.4,16.8,1,0,0,0,20.8064019698369
"827",1,0,0,0,1,8,0.130508,0,1,3.7,19,1,0,0,0,2.87256603046077
"828",1,0,0,0,1,9,0.138877,1,0,4.6,18.2,0,1,1,0,0.925517849272807
"829",1,0,0,0,1,4,0.162458,1,1,4.33694981777404,19.7216989066442,0,0,0,0,3.52414330218068
"830",1,0,0,0,1,4,0.148271,1,0,4.24350730216235,17.2870146043247,0,1,0,0,3.78023010096267
"831",1,0,0,0,1,6,9.936984,0,1,4.2,15,0,0,0,0,0.938232994526974
"832",1,0,0,0,1,6,0.146055,1,1,4.43398422592545,20.9557689861341,1,0,0,0,5.43278084714549
"833",1,0,0,0,1,7,0.160664,1,1,3.8,23.1,0,0,0,0,2.2379269729093
"834",1,0,0,0,1,8,0.122315,0,1,3.1,20.6,0,0,0,0,4.03846153846154
"835",1,0,0,0,1,9,0.170419,0,1,5.2,14.9,0,0,0,0,6.25491738788356
"836",1,0,0,0,1,6,0.123867,1,0,3.5,19.3,0,1,0,0,3.9068369646882
"837",1,0,0,0,1,1,0.204286,1,1,4.73040162078417,20.7913359551901,0,0,0,0,4.41890166028097
"838",1,0,0,0,1,11,9.154383,1,1,5.4,20.8,0,0,0,0,1.8555869302138
"839",1,0,0,0,1,2,0.125587,0,1,3.2,18.2,0,0,0,0,1.88504897431159
"840",1,0,0,0,1,5,0.219274,1,1,3.9026770775237,18.9831195389478,0,0,0,0,4.30027342779021
"841",1,0,0,0,1,5,0.14507,0,1,4.5,18.3,0,0,1,0,4.41205829506888
"842",1,0,0,0,1,6,0.167996,1,1,3.99826227738802,17.6734592552617,0,0,0,0,5.25965379494008
"843",1,0,0,0,1,7,0.158502,1,0,4.16808255781811,16.2812862802912,0,1,1,0,1.52596115735236
"844",1,0,0,0,1,7,0.117136,1,1,3,17.4,1,0,0,0,7.04331450094162
"845",1,0,0,0,1,7,0.130904,1,0,5.05044357531241,16.0088715062482,0,1,1,0,3.63205684958547
"846",1,0,0,0,1,8,0.192943,1,1,2.8033430096451,19.6,0,0,0,0,10.3481072855241
"847",1,0,0,0,1,8,0.119252,0,0,4.4,16.9,0,0,0,0,2.73149941882991
"848",1,0,0,0,1,9,0.193679,1,1,3,22.6,0,0,0,0,6.32542655014565
"849",1,0,0,0,1,10,0.161345,1,1,4.8,29.2,0,0,0,0,0.839328537170264
"850",1,0,0,0,1,6,0.193198,1,1,4.7,17.4,0,0,0,0,7.44311608175858
"851",1,0,0,0,1,6,0.193198,1,1,4.7,17.4,0,0,0,0,7.5542570951586
"852",1,0,0,0,1,7,0.127392,0,1,4.6,18.8,0,0,0,0,1.73540220498163
"853",1,0,0,0,1,8,0.1285,1,1,3.46834532374101,18.4946043165468,0,0,0,0,4.08327736736064
"854",1,0,0,0,1,8,0.146929,1,1,3.4,18.2,1,1,1,0,6.86055182699478
"855",1,0,0,0,1,6,0.140552,0,1,3,16.9,0,0,1,0,16.3027347890608
"856",1,0,0,0,1,7,0.156889,0,1,3,18.1,0,0,0,0,4.3002640513014
"857",1,0,0,0,1,8,0.14956,1,1,3.9,18.8,0,0,1,0,5.87330084637086
"858",1,0,0,0,1,10,0.122656,0,1,4.5,16.7,0,0,0,0,1.88679245283019
"859",1,0,0,0,1,6,0.163611,1,1,3.58362965121928,18.4927037792675,1,0,0,0,3.00690776107273
"860",1,0,0,0,1,7,0.130434,1,1,3.3,16.8,1,0,0,0,6.33064516129032
"861",1,0,0,0,1,7,0.173084,1,1,3.7,17.1,0,0,1,0,10.1813685078318
"862",1,0,0,0,1,8,0.176274,1,1,4.3,20.2,1,0,0,0,15.4917686787674
"863",1,0,0,0,1,8,0.15192,0,0,4.6,16.4,0,0,1,0,4.1792330891857
"864",1,0,0,0,1,8,0.134938,1,1,3.2,17.1,1,0,0,0,5.74324324324324
"865",1,0,0,0,1,9,0.136523,1,1,4.5636170212766,21.4199871050935,0,0,0,0,6.10083132207026
"866",1,0,0,0,1,10,0.111885,0,1,3.8,18.9,0,0,0,0,1.01214574898785
"867",1,0,0,0,1,11,0.121761,0,0,4.8,18,0,1,0,0,1.47292993630573
"868",1,0,0,0,1,7,0.13969,1,0,5,20.6,1,1,0,0,7.68584628307434
"869",1,0,0,0,1,9,0.115487,1,0,4.63615609756098,16.5431024390244,0,0,0,0,1.78127589063795
"870",1,0,0,0,1,9,0.132197,0,1,2.9,18.5,0,0,0,0,2.7027027027027
"871",1,0,0,0,1,8,0.106501,0,0,4.1,19.6,0,1,1,0,3.28933131356849
"872",1,0,0,0,1,8,0.14956,1,1,3.9,18.8,0,0,1,0,12.5252525252525
"873",1,0,0,0,1,9,0.136523,1,1,4.5636170212766,21.4199871050935,0,0,0,0,4.86852382192137
"874",1,0,0,0,1,8,0.176274,1,1,4.3,20.2,1,0,0,0,16.12
"875",1,0,0,0,1,10,0.161345,1,1,4.8,29.2,0,0,0,0,0.75187969924812
"876",1,0,0,0,1,7,0.156889,0,1,3,18.1,0,0,0,0,4.39628482972136
"877",1,0,0,0,1,7,0.133382,1,0,3.1895668090299,17.6618242830994,0,1,1,0,5.00296228029754
"878",1,0,0,0,1,8,0.120286,1,1,3.7310271168338,20.0889396546609,0,0,0,0,5.33701403266621
"879",1,0,0,0,1,9,0.170419,0,1,5.2,14.9,0,0,0,0,6.45027049521431
"880",1,0,0,0,1,10,0.106389,1,1,3.33421692758685,19.8718705170586,0,0,0,0,2.1767522855899
"881",1,0,0,0,1,11,0.136696,0,1,3.3,18.7,0,0,0,0,5.3836882282041
"882",1,0,0,0,1,11,9.504792,1,1,4.3,18.1,1,0,0,0,4.94631901840491
"883",1,0,0,0,1,7,0.130904,1,0,5.05044357531241,16.0088715062482,0,0,1,0,3.53031465848043
"884",1,0,0,0,1,7,0.130434,1,1,3.3,16.8,1,0,0,0,5.37634408602151
"885",1,0,0,0,1,8,0.15192,0,0,4.6,16.4,0,0,1,0,4.15837204158372
"886",1,0,0,0,1,8,0.148021,1,1,4.3,22,0,0,0,0,14.5817044566067
"887",1,0,0,0,1,8,0.120286,1,1,3.7310271168338,20.0889396546609,0,0,0,0,2.77621985417835
"888",1,0,0,0,1,9,0.144003,1,0,3.16872498922613,16.667715323524,0,1,0,0,2.95198432141107
"889",1,0,0,0,1,9,0.212897,0,1,2.9,16.6,0,0,0,0,2.81579976535002
"890",1,0,0,0,1,10,0.132834,1,1,4.2,18.3,0,0,0,0,7.55013763271726
"891",1,0,0,0,1,10,0.111885,0,1,3.8,18.9,0,0,0,0,1.15846090194456
